time,motion
6469.402025,80.0
6469.435375,98.0
6469.4687,125.0
6469.502025,127.0
6469.535375,153.0
6469.5687,81.0
6469.602025,133.0
6469.635375,105.0
6469.6687,130.0
6469.702025,100.0
6469.735375,69.0
6469.7687,88.0
6469.802025,135.0
6469.835375,107.0
6469.8687,73.0
6469.902025,67.0
6469.935375,55.0
6469.9687,24.0
6470.002025,45.0
6470.03535,55.0
6470.0687,70.0
6470.102025,89.0
6470.13535,100.0
6470.1687,105.0
6470.202025,129.0
6470.23535,157.0
6470.2687,133.0
6470.302025,86.0
6470.33535,76.0
6470.3687,94.0
6470.402025,128.0
6470.43535,155.0
6470.4687,174.0
6470.502025,206.0
6470.53535,161.0
6470.5687,142.0
6470.602025,68.0
6470.63535,38.0
6470.6687,25.0
6470.702025,42.0
6470.73535,88.0
6470.7687,91.0
6470.802025,76.0
6470.83535,56.0
6470.868675,55.0
6470.902025,85.0
6470.93535,63.0
6470.968675,61.0
6471.002025,90.0
6471.03535,73.0
6471.068675,61.0
6471.102025,98.0
6471.13535,93.0
6471.168675,93.0
6471.202025,36.0
6471.23535,64.0
6471.268675,45.0
6471.302025,43.0
6471.33535,64.0
6471.368675,129.0
6471.402025,75.0
6471.43535,121.0
6471.468675,86.0
6471.502025,140.0
6471.53535,79.0
6471.568675,161.0
6471.602025,173.0
6471.63535,159.0
6471.668675,133.0
6471.702,91.0
6471.73535,22.0
6471.768675,77.0
6471.802,121.0
6471.83535,159.0
6471.868675,158.0
6471.902,80.0
6471.93535,39.0
6471.968675,33.0
6472.002,149.0
6472.03535,158.0
6472.068675,141.0
6472.102,86.0
6472.13535,29.0
6472.168675,50.0
6472.202,82.0
6472.23535,148.0
6472.268675,129.0
6472.302,99.0
6472.33535,138.0
6472.368675,136.0
6472.402,191.0
6472.43535,180.0
6472.468675,124.0
6472.502,38.0
6472.535325,69.0
6472.568675,90.0
6472.602,140.0
6472.635325,178.0
6472.668675,124.0
6472.702,131.0
6472.735325,102.0
6472.768675,72.0
6472.802,190.0
6472.835325,199.0
6472.868675,109.0
6472.902,117.0
6472.935325,178.0
6472.968675,195.0
6473.002,139.0
6473.035325,84.0
6473.068675,67.0
6473.102,55.0
6473.135325,67.0
6473.168675,85.0
6473.202,147.0
6473.235325,152.0
6473.268675,113.0
6473.302,146.0
6473.335325,149.0
6473.36865,112.0
6473.402,71.0
6473.435325,122.0
6473.46865,80.0
6473.502,127.0
6473.535325,117.0
6473.56865,62.0
6473.602,72.0
6473.635325,165.0
6473.66865,163.0
6473.702,195.0
6473.735325,152.0
6473.76865,97.0
6473.802,23.0
6473.835325,78.0
6473.86865,101.0
6473.902,142.0
6473.935325,168.0
6473.96865,162.0
6474.002,142.0
6474.035325,163.0
6474.06865,178.0
6474.102,148.0
6474.135325,41.0
6474.16865,35.0
6474.201975,13.0
6474.235325,45.0
6474.26865,151.0
6474.301975,147.0
6474.335325,158.0
6474.36865,153.0
6474.401975,196.0
6474.435325,193.0
6474.46865,104.0
6474.501975,63.0
6474.535325,65.0
6474.56865,85.0
6474.601975,119.0
6474.635325,172.0
6474.66865,208.0
6474.701975,159.0
6474.735325,124.0
6474.76865,168.0
6474.801975,175.0
6474.835325,162.0
6474.86865,149.0
6474.901975,124.0
6474.935325,168.0
6474.96865,123.0
6475.001975,122.0
6475.0353,102.0
6475.06865,118.0
6475.101975,157.0
6475.1353,212.0
6475.16865,219.0
6475.201975,126.0
6475.2353,84.0
6475.26865,68.0
6475.301975,99.0
6475.3353,128.0
6475.36865,164.0
6475.401975,157.0
6475.4353,127.0
6475.46865,161.0
6475.501975,170.0
6475.5353,202.0
6475.56865,150.0
6475.601975,140.0
6475.6353,151.0
6475.66865,105.0
6475.701975,93.0
6475.7353,111.0
6475.76865,105.0
6475.801975,113.0
6475.8353,141.0
6475.868625,155.0
6475.901975,143.0
6475.9353,120.0
6475.968625,86.0
6476.001975,61.0
6476.0353,70.0
6476.068625,46.0
6476.101975,67.0
6476.1353,66.0
6476.168625,67.0
6476.201975,82.0
6476.2353,89.0
6476.268625,144.0
6476.301975,176.0
6476.3353,118.0
6476.368625,171.0
6476.401975,214.0
6476.4353,187.0
6476.468625,173.0
6476.501975,167.0
6476.5353,98.0
6476.568625,56.0
6476.601975,85.0
6476.6353,59.0
6476.668625,65.0
6476.70195,48.0
6476.7353,42.0
6476.768625,73.0
6476.80195,115.0
6476.8353,150.0
6476.868625,137.0
6476.90195,110.0
6476.9353,121.0
6476.968625,96.0
6477.00195,86.0
6477.0353,68.0
6477.068625,108.0
6477.10195,142.0
6477.1353,73.0
6477.168625,67.0
6477.20195,69.0
6477.2353,42.0
6477.268625,27.0
6477.30195,58.0
6477.3353,63.0
6477.368625,79.0
6477.40195,105.0
6477.4353,136.0
6477.468625,134.0
6477.50195,90.0
6477.535275,61.0
6477.568625,24.0
6477.60195,30.0
6477.635275,57.0
6477.668625,95.0
6477.70195,104.0
6477.735275,111.0
6477.768625,76.0
6477.80195,25.0
6477.835275,33.0
6477.868625,53.0
6477.90195,54.0
6477.935275,42.0
6477.968625,42.0
6478.00195,38.0
6478.035275,34.0
6478.068625,35.0
6478.10195,27.0
6478.135275,16.0
6478.168625,27.0
6478.20195,38.0
6478.235275,45.0
6478.268625,28.0
6478.30195,19.0
6478.335275,10.0
6478.3686,13.0
6478.40195,16.0
6478.435275,16.0
6478.4686,19.0
6478.50195,17.0
6478.535275,24.0
6478.5686,28.0
6478.60195,17.0
6478.635275,18.0
6478.6686,23.0
6478.70195,23.0
6478.735275,29.0
6478.7686,31.0
6478.80195,27.0
6478.835275,20.0
6478.8686,11.0
6478.90195,16.0
6478.935275,27.0
6478.9686,25.0
6479.00195,23.0
6479.035275,20.0
6479.0686,13.0
6479.10195,15.0
6479.135275,8.0
6479.1686,17.0
6479.201925,16.0
6479.235275,30.0
6479.2686,19.0
6479.301925,7.0
6479.335275,12.0
6479.3686,22.0
6479.401925,41.0
6479.435275,60.0
6479.4686,80.0
6479.501925,45.0
6479.535275,78.0
6479.5686,63.0
6479.601925,53.0
6479.635275,106.0
6479.6686,99.0
6479.701925,87.0
6479.735275,54.0
6479.7686,53.0
6479.801925,33.0
6479.835275,41.0
6479.8686,34.0
6479.901925,73.0
6479.935275,70.0
6479.9686,76.0
6480.001925,51.0
6480.03525,80.0
6480.0686,70.0
6480.101925,37.0
6480.13525,39.0
6480.1686,61.0
6480.201925,91.0
6480.23525,110.0
6480.2686,112.0
6480.301925,94.0
6480.33525,61.0
6480.3686,39.0
6480.401925,29.0
6480.43525,49.0
6480.4686,58.0
6480.501925,33.0
6480.53525,21.0
6480.5686,34.0
6480.601925,53.0
6480.63525,73.0
6480.6686,51.0
6480.701925,58.0
6480.73525,90.0
6480.7686,136.0
6480.801925,156.0
6480.83525,115.0
6480.868575,171.0
6480.901925,175.0
6480.93525,95.0
6480.968575,57.0
6481.001925,57.0
6481.03525,91.0
6481.068575,63.0
6481.101925,116.0
6481.13525,94.0
6481.168575,85.0
6481.201925,88.0
6481.23525,140.0
6481.268575,237.0
6481.301925,200.0
6481.33525,124.0
6481.368575,212.0
6481.401925,245.0
6481.43525,193.0
6481.468575,166.0
6481.501925,133.0
6481.53525,154.0
6481.568575,146.0
6481.601925,120.0
6481.63525,248.0
6481.668575,119.0
6481.7019,149.0
6481.73525,124.0
6481.768575,139.0
6481.8019,117.0
6481.83525,131.0
6481.868575,216.0
6481.9019,252.0
6481.93525,373.0
6481.968575,180.0
6482.0019,147.0
6482.03525,151.0
6482.068575,183.0
6482.1019,226.0
6482.13525,241.0
6482.168575,199.0
6482.2019,162.0
6482.23525,164.0
6482.268575,160.0
6482.3019,156.0
6482.33525,149.0
6482.368575,123.0
6482.4019,102.0
6482.435225,138.0
6482.468575,194.0
6482.5019,178.0
6482.535225,175.0
6482.568575,123.0
6482.6019,131.0
6482.635225,97.0
6482.668575,150.0
6482.7019,176.0
6482.735225,215.0
6482.768575,223.0
6482.8019,276.0
6482.835225,203.0
6482.868575,250.0
6482.9019,252.0
6482.935225,190.0
6482.968575,142.0
6483.0019,171.0
6483.035225,173.0
6483.068575,209.0
6483.1019,268.0
6483.135225,273.0
6483.168575,316.0
6483.2019,312.0
6483.235225,227.0
6483.268575,254.0
6483.3019,217.0
6483.335225,0.0
6483.36855,193.0
6483.4019,186.0
6483.435225,242.0
6483.46855,202.0
6483.5019,238.0
6483.535225,275.0
6483.56855,167.0
6483.6019,123.0
6483.635225,88.0
6483.66855,80.0
6483.7019,113.0
6483.735225,177.0
6483.76855,325.0
6483.8019,230.0
6483.835225,213.0
6483.86855,330.0
6483.9019,270.0
6483.935225,163.0
6483.96855,101.0
6484.0019,87.0
6484.035225,87.0
6484.06855,52.0
6484.1019,77.0
6484.135225,86.0
6484.16855,66.0
6484.201875,62.0
6484.235225,67.0
6484.26855,66.0
6484.301875,95.0
6484.335225,97.0
6484.36855,96.0
6484.401875,96.0
6484.435225,90.0
6484.46855,113.0
6484.501875,132.0
6484.535225,145.0
6484.56855,179.0
6484.601875,173.0
6484.635225,170.0
6484.66855,144.0
6484.701875,85.0
6484.735225,46.0
6484.76855,30.0
6484.801875,51.0
6484.835225,65.0
6484.86855,89.0
6484.901875,110.0
6484.935225,77.0
6484.96855,132.0
6485.001875,113.0
6485.0352,100.0
6485.06855,74.0
6485.101875,54.0
6485.1352,62.0
6485.16855,50.0
6485.201875,21.0
6485.2352,29.0
6485.26855,32.0
6485.301875,16.0
6485.3352,43.0
6485.36855,33.0
6485.401875,33.0
6485.4352,61.0
6485.46855,54.0
6485.501875,61.0
6485.5352,90.0
6485.56855,68.0
6485.601875,108.0
6485.6352,174.0
6485.66855,96.0
6485.701875,152.0
6485.7352,170.0
6485.76855,115.0
6485.801875,115.0
6485.8352,102.0
6485.868525,85.0
6485.901875,59.0
6485.9352,56.0
6485.968525,54.0
6486.001875,75.0
6486.0352,78.0
6486.068525,74.0
6486.101875,88.0
6486.1352,91.0
6486.168525,86.0
6486.201875,73.0
6486.2352,233.0
6486.268525,55.0
6486.301875,76.0
6486.3352,119.0
6486.368525,113.0
6486.401875,125.0
6486.4352,73.0
6486.468525,91.0
6486.501875,50.0
6486.5352,48.0
6486.568525,79.0
6486.601875,96.0
6486.6352,131.0
6486.668525,113.0
6486.70185,56.0
6486.7352,87.0
6486.768525,154.0
6486.80185,172.0
6486.8352,210.0
6486.868525,109.0
6486.90185,194.0
6486.9352,121.0
6486.968525,126.0
6487.00185,94.0
6487.0352,67.0
6487.068525,62.0
6487.10185,41.0
6487.1352,43.0
6487.168525,85.0
6487.20185,88.0
6487.2352,133.0
6487.268525,181.0
6487.30185,222.0
6487.3352,140.0
6487.368525,76.0
6487.40185,92.0
6487.4352,140.0
6487.468525,210.0
6487.50185,237.0
6487.535175,183.0
6487.568525,119.0
6487.60185,134.0
6487.635175,150.0
6487.668525,158.0
6487.70185,142.0
6487.735175,268.0
6487.768525,318.0
6487.80185,316.0
6487.835175,285.0
6487.868525,145.0
6487.90185,240.0
6487.935175,279.0
6487.968525,186.0
6488.00185,158.0
6488.035175,134.0
6488.068525,110.0
6488.10185,98.0
6488.135175,78.0
6488.168525,103.0
6488.20185,124.0
6488.235175,119.0
6488.2685,88.0
6488.30185,98.0
6488.335175,104.0
6488.3685,75.0
6488.40185,59.0
6488.435175,64.0
6488.4685,74.0
6488.50185,110.0
6488.535175,83.0
6488.5685,98.0
6488.60185,78.0
6488.635175,79.0
6488.6685,105.0
6488.70185,90.0
6488.735175,0.0
6488.7685,102.0
6488.80185,105.0
6488.835175,103.0
6488.8685,104.0
6488.90185,114.0
6488.935175,115.0
6488.9685,119.0
6489.00185,94.0
6489.035175,96.0
6489.0685,124.0
6489.10185,131.0
6489.135175,97.0
6489.1685,114.0
6489.201825,111.0
6489.235175,146.0
6489.2685,141.0
6489.301825,166.0
6489.335175,148.0
6489.3685,148.0
6489.401825,134.0
6489.435175,129.0
6489.4685,111.0
6489.501825,107.0
6489.535175,110.0
6489.5685,100.0
6489.601825,98.0
6489.635175,139.0
6489.6685,101.0
6489.701825,103.0
6489.735175,88.0
6489.7685,66.0
6489.801825,33.0
6489.835175,69.0
6489.8685,60.0
6489.901825,82.0
6489.935175,84.0
6489.9685,76.0
6490.001825,58.0
6490.03515,51.0
6490.0685,54.0
6490.101825,55.0
6490.13515,82.0
6490.1685,99.0
6490.201825,97.0
6490.23515,45.0
6490.2685,68.0
6490.301825,60.0
6490.33515,54.0
6490.3685,31.0
6490.401825,62.0
6490.43515,66.0
6490.4685,59.0
6490.501825,53.0
6490.53515,59.0
6490.5685,42.0
6490.601825,71.0
6490.63515,32.0
6490.6685,24.0
6490.701825,67.0
6490.73515,73.0
6490.7685,28.0
6490.801825,72.0
6490.83515,79.0
6490.868475,89.0
6490.901825,96.0
6490.93515,93.0
6490.968475,115.0
6491.001825,108.0
6491.03515,107.0
6491.068475,105.0
6491.101825,104.0
6491.13515,92.0
6491.168475,62.0
6491.201825,41.0
6491.23515,41.0
6491.268475,46.0
6491.301825,45.0
6491.33515,56.0
6491.368475,44.0
6491.401825,55.0
6491.43515,90.0
6491.468475,112.0
6491.501825,113.0
6491.53515,97.0
6491.568475,113.0
6491.601825,114.0
6491.63515,130.0
6491.668475,146.0
6491.7018,156.0
6491.73515,142.0
6491.768475,124.0
6491.8018,124.0
6491.83515,108.0
6491.868475,106.0
6491.9018,139.0
6491.93515,202.0
6491.968475,161.0
6492.0018,113.0
6492.03515,60.0
6492.068475,76.0
6492.1018,49.0
6492.13515,65.0
6492.168475,81.0
6492.2018,82.0
6492.23515,75.0
6492.268475,92.0
6492.3018,87.0
6492.33515,67.0
6492.368475,47.0
6492.4018,44.0
6492.43515,39.0
6492.468475,27.0
6492.5018,22.0
6492.535125,47.0
6492.568475,48.0
6492.6018,40.0
6492.635125,30.0
6492.668475,51.0
6492.7018,40.0
6492.735125,48.0
6492.768475,31.0
6492.8018,33.0
6492.835125,38.0
6492.868475,60.0
6492.9018,41.0
6492.935125,45.0
6492.968475,49.0
6493.0018,25.0
6493.035125,42.0
6493.068475,44.0
6493.1018,37.0
6493.135125,41.0
6493.168475,37.0
6493.2018,41.0
6493.235125,45.0
6493.268475,41.0
6493.3018,58.0
6493.335125,59.0
6493.36845,73.0
6493.4018,55.0
6493.435125,44.0
6493.46845,38.0
6493.5018,22.0
6493.535125,26.0
6493.56845,30.0
6493.6018,18.0
6493.635125,18.0
6493.66845,29.0
6493.7018,26.0
6493.735125,16.0
6493.76845,12.0
6493.8018,13.0
6493.835125,21.0
6493.86845,27.0
6493.9018,22.0
6493.935125,15.0
6493.96845,20.0
6494.0018,29.0
6494.035125,26.0
6494.06845,30.0
6494.1018,31.0
6494.135125,35.0
6494.16845,31.0
6494.201775,32.0
6494.235125,31.0
6494.26845,28.0
6494.301775,22.0
6494.335125,33.0
6494.36845,21.0
6494.401775,25.0
6494.435125,47.0
6494.46845,58.0
6494.501775,61.0
6494.535125,57.0
6494.56845,41.0
6494.601775,38.0
6494.635125,16.0
6494.66845,30.0
6494.701775,53.0
6494.735125,54.0
6494.76845,48.0
6494.801775,24.0
6494.835125,13.0
6494.86845,12.0
6494.901775,16.0
6494.935125,14.0
6494.96845,16.0
6495.001775,15.0
6495.0351,35.0
6495.06845,44.0
6495.101775,43.0
6495.1351,20.0
6495.16845,69.0
6495.201775,97.0
6495.2351,104.0
6495.26845,63.0
6495.301775,66.0
6495.3351,71.0
6495.36845,66.0
6495.401775,24.0
6495.4351,53.0
6495.46845,87.0
6495.501775,57.0
6495.5351,78.0
6495.56845,76.0
6495.601775,55.0
6495.6351,50.0
6495.66845,28.0
6495.701775,21.0
6495.7351,30.0
6495.76845,40.0
6495.801775,36.0
6495.8351,68.0
6495.868425,28.0
6495.901775,50.0
6495.9351,90.0
6495.968425,69.0
6496.001775,59.0
6496.0351,58.0
6496.068425,50.0
6496.101775,40.0
6496.1351,43.0
6496.168425,39.0
6496.201775,35.0
6496.2351,46.0
6496.268425,29.0
6496.301775,36.0
6496.3351,32.0
6496.368425,48.0
6496.401775,33.0
6496.4351,35.0
6496.468425,37.0
6496.501775,54.0
6496.5351,65.0
6496.568425,85.0
6496.601775,123.0
6496.6351,122.0
6496.668425,140.0
6496.70175,127.0
6496.7351,110.0
6496.768425,127.0
6496.80175,181.0
6496.8351,176.0
6496.868425,152.0
6496.90175,141.0
6496.9351,168.0
6496.968425,220.0
6497.00175,234.0
6497.0351,250.0
6497.068425,250.0
6497.10175,216.0
6497.1351,247.0
6497.168425,224.0
6497.20175,195.0
6497.2351,0.0
6497.268425,629.0
6497.30175,221.0
6497.3351,229.0
6497.368425,292.0
6497.40175,253.0
6497.4351,321.0
6497.468425,255.0
6497.50175,256.0
6497.535075,233.0
6497.568425,244.0
6497.60175,251.0
6497.635075,268.0
6497.668425,274.0
6497.70175,282.0
6497.735075,265.0
6497.768425,269.0
6497.80175,235.0
6497.835075,230.0
6497.868425,207.0
6497.90175,150.0
6497.935075,159.0
6497.968425,176.0
6498.00175,204.0
6498.035075,226.0
6498.068425,235.0
6498.10175,229.0
6498.135075,241.0
6498.168425,0.0
6498.20175,154.0
6498.235075,150.0
6498.268425,147.0
6498.30175,159.0
6498.335075,138.0
6498.3684,132.0
6498.40175,120.0
6498.435075,52.0
6498.4684,46.0
6498.50175,96.0
6498.535075,114.0
6498.5684,138.0
6498.60175,148.0
6498.635075,161.0
6498.6684,189.0
6498.70175,213.0
6498.735075,162.0
6498.7684,149.0
6498.80175,91.0
6498.835075,114.0
6498.8684,137.0
6498.90175,118.0
6498.935075,119.0
6498.9684,143.0
6499.00175,182.0
6499.035075,133.0
6499.0684,147.0
6499.10175,156.0
6499.135075,185.0
6499.1684,223.0
6499.201725,229.0
6499.235075,214.0
6499.2684,211.0
6499.301725,148.0
6499.335075,127.0
6499.3684,125.0
6499.401725,105.0
6499.435075,72.0
6499.4684,68.0
6499.501725,60.0
6499.535075,69.0
6499.5684,89.0
6499.601725,58.0
6499.635075,46.0
6499.6684,93.0
6499.701725,89.0
6499.735075,66.0
6499.7684,130.0
6499.801725,120.0
6499.835075,88.0
6499.8684,85.0
6499.901725,110.0
6499.935075,99.0
6499.9684,64.0
6500.001725,62.0
6500.03505,48.0
6500.0684,64.0
6500.101725,55.0
6500.13505,69.0
6500.1684,66.0
6500.201725,34.0
6500.23505,56.0
6500.2684,88.0
6500.301725,65.0
6500.33505,58.0
6500.3684,94.0
6500.401725,103.0
6500.43505,73.0
6500.4684,46.0
6500.501725,41.0
6500.53505,61.0
6500.5684,71.0
6500.601725,69.0
6500.63505,56.0
6500.6684,52.0
6500.701725,29.0
6500.73505,48.0
6500.7684,57.0
6500.801725,62.0
6500.83505,59.0
6500.868375,59.0
6500.901725,40.0
6500.93505,43.0
6500.968375,40.0
6501.001725,30.0
6501.03505,38.0
6501.068375,41.0
6501.101725,21.0
6501.13505,29.0
6501.168375,38.0
6501.201725,48.0
6501.23505,56.0
6501.268375,40.0
6501.301725,47.0
6501.33505,47.0
6501.368375,56.0
6501.401725,51.0
6501.43505,49.0
6501.468375,31.0
6501.501725,53.0
6501.53505,63.0
6501.568375,74.0
6501.6017,72.0
6501.63505,49.0
6501.668375,79.0
6501.7017,77.0
6501.73505,51.0
6501.768375,49.0
6501.8017,60.0
6501.83505,52.0
6501.868375,74.0
6501.9017,37.0
6501.93505,48.0
6501.968375,48.0
6502.0017,34.0
6502.03505,37.0
6502.068375,46.0
6502.1017,72.0
6502.13505,97.0
6502.168375,88.0
6502.2017,49.0
6502.23505,41.0
6502.268375,36.0
6502.3017,54.0
6502.33505,73.0
6502.368375,75.0
6502.4017,72.0
6502.43505,54.0
6502.468375,45.0
6502.5017,29.0
6502.535025,22.0
6502.568375,21.0
6502.6017,40.0
6502.635025,39.0
6502.668375,42.0
6502.7017,54.0
6502.735025,55.0
6502.768375,59.0
6502.8017,50.0
6502.835025,37.0
6502.868375,35.0
6502.9017,43.0
6502.935025,47.0
6502.968375,42.0
6503.0017,20.0
6503.035025,77.0
6503.068375,77.0
6503.1017,66.0
6503.135025,47.0
6503.168375,42.0
6503.2017,30.0
6503.235025,45.0
6503.268375,46.0
6503.3017,39.0
6503.335025,35.0
6503.36835,20.0
6503.4017,7.0
6503.435025,30.0
6503.46835,39.0
6503.5017,25.0
6503.535025,35.0
6503.56835,42.0
6503.6017,43.0
6503.635025,25.0
6503.66835,23.0
6503.7017,42.0
6503.735025,42.0
6503.76835,33.0
6503.8017,16.0
6503.835025,16.0
6503.86835,24.0
6503.9017,28.0
6503.935025,22.0
6503.96835,19.0
6504.0017,12.0
6504.035025,22.0
6504.06835,16.0
6504.1017,19.0
6504.135025,16.0
6504.16835,14.0
6504.201675,4.0
6504.235025,23.0
6504.26835,37.0
6504.301675,54.0
6504.335025,59.0
6504.36835,50.0
6504.401675,51.0
6504.435025,48.0
6504.46835,31.0
6504.501675,35.0
6504.535025,50.0
6504.56835,45.0
6504.601675,26.0
6504.635025,27.0
6504.66835,26.0
6504.701675,14.0
6504.735025,13.0
6504.76835,25.0
6504.801675,32.0
6504.835025,27.0
6504.86835,23.0
6504.901675,31.0
6504.935025,64.0
6504.96835,64.0
6505.001675,65.0
6505.035,65.0
6505.06835,48.0
6505.101675,63.0
6505.135,31.0
6505.16835,32.0
6505.201675,47.0
6505.235,41.0
6505.26835,38.0
6505.301675,47.0
6505.335,33.0
6505.36835,28.0
6505.401675,14.0
6505.435,13.0
6505.46835,30.0
6505.501675,40.0
6505.535,50.0
6505.56835,51.0
6505.601675,43.0
6505.635,37.0
6505.66835,28.0
6505.701675,28.0
6505.735,27.0
6505.76835,18.0
6505.801675,28.0
6505.835,32.0
6505.868325,27.0
6505.901675,25.0
6505.935,33.0
6505.968325,20.0
6506.001675,10.0
6506.035,10.0
6506.068325,20.0
6506.101675,21.0
6506.135,29.0
6506.168325,35.0
6506.201675,31.0
6506.235,28.0
6506.268325,24.0
6506.301675,28.0
6506.335,52.0
6506.368325,49.0
6506.401675,56.0
6506.435,50.0
6506.468325,47.0
6506.501675,38.0
6506.535,36.0
6506.568325,28.0
6506.601675,20.0
6506.635,20.0
6506.668325,30.0
6506.70165,38.0
6506.735,25.0
6506.768325,35.0
6506.80165,51.0
6506.835,56.0
6506.868325,56.0
6506.90165,72.0
6506.935,62.0
6506.968325,37.0
6507.00165,34.0
6507.035,31.0
6507.068325,28.0
6507.10165,28.0
6507.135,44.0
6507.168325,43.0
6507.20165,50.0
6507.235,45.0
6507.268325,29.0
6507.30165,31.0
6507.335,42.0
6507.368325,54.0
6507.40165,50.0
6507.434975,54.0
6507.468325,36.0
6507.50165,32.0
6507.534975,34.0
6507.568325,40.0
6507.60165,34.0
6507.634975,31.0
6507.668325,38.0
6507.70165,44.0
6507.734975,42.0
6507.768325,46.0
6507.80165,49.0
6507.834975,36.0
6507.868325,47.0
6507.90165,35.0
6507.934975,46.0
6507.968325,44.0
6508.00165,49.0
6508.034975,55.0
6508.068325,45.0
6508.10165,42.0
6508.134975,70.0
6508.168325,69.0
6508.20165,79.0
6508.234975,48.0
6508.268325,50.0
6508.30165,52.0
6508.334975,60.0
6508.3683,62.0
6508.40165,57.0
6508.434975,58.0
6508.4683,49.0
6508.50165,49.0
6508.534975,63.0
6508.5683,48.0
6508.60165,31.0
6508.634975,44.0
6508.6683,27.0
6508.70165,19.0
6508.734975,26.0
6508.7683,35.0
6508.80165,39.0
6508.834975,45.0
6508.8683,55.0
6508.90165,54.0
6508.934975,53.0
6508.9683,72.0
6509.00165,43.0
6509.034975,48.0
6509.0683,51.0
6509.10165,29.0
6509.134975,40.0
6509.1683,37.0
6509.201625,32.0
6509.234975,32.0
6509.2683,25.0
6509.301625,17.0
6509.334975,8.0
6509.3683,14.0
6509.401625,15.0
6509.434975,23.0
6509.4683,24.0
6509.501625,13.0
6509.534975,40.0
6509.5683,51.0
6509.601625,55.0
6509.634975,61.0
6509.6683,47.0
6509.701625,52.0
6509.734975,50.0
6509.7683,47.0
6509.801625,41.0
6509.834975,39.0
6509.8683,35.0
6509.901625,26.0
6509.934975,11.0
6509.9683,22.0
6510.001625,41.0
6510.03495,54.0
6510.0683,57.0
6510.101625,55.0
6510.13495,49.0
6510.1683,37.0
6510.201625,26.0
6510.23495,43.0
6510.2683,43.0
6510.301625,42.0
6510.33495,27.0
6510.3683,17.0
6510.401625,12.0
6510.43495,16.0
6510.4683,22.0
6510.501625,25.0
6510.53495,33.0
6510.5683,34.0
6510.601625,28.0
6510.63495,17.0
6510.6683,18.0
6510.701625,27.0
6510.73495,30.0
6510.7683,25.0
6510.801625,16.0
6510.83495,5.0
6510.868275,11.0
6510.901625,11.0
6510.93495,19.0
6510.968275,16.0
6511.001625,22.0
6511.03495,13.0
6511.068275,10.0
6511.101625,10.0
6511.13495,16.0
6511.168275,18.0
6511.201625,14.0
6511.23495,4.0
6511.268275,3.0
6511.301625,9.0
6511.33495,14.0
6511.368275,15.0
6511.401625,8.0
6511.43495,6.0
6511.468275,5.0
6511.501625,5.0
6511.53495,8.0
6511.568275,10.0
6511.601625,17.0
6511.63495,9.0
6511.668275,29.0
6511.7016,39.0
6511.73495,56.0
6511.768275,70.0
6511.8016,84.0
6511.83495,142.0
6511.868275,104.0
6511.9016,83.0
6511.93495,51.0
6511.968275,33.0
6512.0016,21.0
6512.03495,33.0
6512.068275,34.0
6512.1016,27.0
6512.13495,31.0
6512.168275,21.0
6512.2016,33.0
6512.23495,45.0
6512.268275,63.0
6512.3016,48.0
6512.33495,45.0
6512.368275,66.0
6512.4016,93.0
6512.43495,122.0
6512.468275,90.0
6512.5016,84.0
6512.534925,81.0
6512.568275,41.0
6512.6016,39.0
6512.634925,33.0
6512.668275,23.0
6512.7016,29.0
6512.734925,28.0
6512.768275,19.0
6512.8016,39.0
6512.834925,44.0
6512.868275,63.0
6512.9016,24.0
6512.934925,42.0
6512.968275,30.0
6513.0016,29.0
6513.034925,26.0
6513.068275,35.0
6513.1016,40.0
6513.134925,35.0
6513.168275,31.0
6513.2016,36.0
6513.234925,14.0
6513.268275,20.0
6513.3016,28.0
6513.334925,27.0
6513.36825,29.0
6513.4016,44.0
6513.434925,29.0
6513.46825,24.0
6513.5016,16.0
6513.534925,19.0
6513.56825,27.0
6513.6016,12.0
6513.634925,26.0
6513.66825,30.0
6513.7016,22.0
6513.734925,14.0
6513.76825,15.0
6513.8016,26.0
6513.834925,31.0
6513.86825,18.0
6513.9016,11.0
6513.934925,26.0
6513.96825,27.0
6514.0016,19.0
6514.034925,9.0
6514.06825,8.0
6514.1016,8.0
6514.134925,7.0
6514.16825,17.0
6514.201575,20.0
6514.234925,12.0
6514.26825,8.0
6514.301575,10.0
6514.334925,10.0
6514.36825,16.0
6514.401575,3.0
6514.434925,17.0
6514.46825,15.0
